submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
08/08/2020,ND,"7,596","7,596",0,88,0,112,,,0,0,08/09/2020 02:03:10 PM,Agree,Not agree
06/04/2020,AL,"24,576","23,686",890,533,16,930,869,61,12,0,06/06/2020 12:00:00 AM,Agree,Agree
07/03/2021,AL,"553,724","425,865","127,859",235,84,"11,424","9,108","2,316",3,1,07/05/2021 12:00:00 AM,Agree,Agree
04/16/2020,CT,"15,884","15,884",0,1129,0,971,774,197,103,197,04/16/2020 04:22:39 PM,Agree,Agree
06/06/2021,AL,"548,844","422,603","126,241",116,35,"11,331","9,035","2,296",7,1,06/08/2021 12:00:00 AM,Agree,Agree
09/29/2020,NH,"8,233",,,25,0,439,,,0,0,09/30/2020 02:17:41 PM,Not agree,Not agree
06/25/2021,GU,"8,333",,,5,0,139,,,0,0,06/26/2021 02:17:39 PM,Not agree,Not agree
05/30/2020,ID,"2,839","2,578",261,36,9,82,62,20,0,0,05/31/2020 02:43:17 PM,Agree,Agree
07/18/2021,NH,"99,945",,,19,7,"1,381",,,0,0,07/19/2021 02:21:19 PM,Not agree,Not agree
09/29/2020,CA,"833,410","827,217","6,193",2109,45,"16,803",,,58,0,09/30/2020 12:00:00 AM,Agree,Not agree
02/20/2020,MI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
05/15/2021,IL,"1,365,020","1,365,020",0,1513,0,"24,770","22,415","2,355",45,-1,05/16/2021 01:46:12 PM,Agree,Agree
11/17/2020,NV,"123,794",,,1697,0,"1,944",,,27,0,11/18/2020 02:57:46 PM,,
06/27/2020,CA,"268,796","268,418",378,9428,27,"6,635",,,69,0,06/28/2020 12:00:00 AM,Agree,Not agree
09/11/2020,IL,"259,883","257,788","2,095",2312,167,"8,505","8,273",232,44,13,09/12/2020 02:12:43 PM,Agree,Agree
01/15/2021,VT,"9,058",,,136,0,164,,,0,0,01/17/2021 12:00:00 AM,Not agree,Not agree
02/05/2020,ID,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
06/12/2021,MS,"319,616","195,699","123,917",89,41,"7,418","5,118","2,300",2,0,06/14/2021 12:00:00 AM,Agree,Agree
02/23/2020,WI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
06/21/2021,NC,"1,010,009","859,332","150,677",206,51,"13,443","11,849","1,594",6,2,06/21/2021 12:00:00 AM,Agree,Agree
07/13/2020,ID,"11,402","10,658",744,500,5,102,82,20,0,0,07/14/2020 03:13:07 PM,Agree,Agree
02/14/2020,DE,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
06/28/2021,NH,"99,455",,,18,16,"1,371",,,0,1,06/29/2021 02:25:53 PM,Not agree,Not agree
01/23/2021,AL,"467,485","365,344","102,141",1599,456,"9,008","7,250","1,758",72,15,01/25/2021 12:00:00 AM,Agree,Agree
03/03/2020,CA,"1,051","1,029",22,100,1,150,,,0,0,03/04/2020 12:00:00 AM,Agree,Not agree
04/02/2020,NV,"1,458",,,179,,38,,,6,,04/01/2020 04:22:39 PM,,
08/21/2020,WA,"70,200",,,518,33,"1,850",,,13,0,08/23/2020 12:00:00 AM,N/A,N/A
11/07/2020,VI,"1,405",,,15,0,23,,,0,0,11/08/2020 02:40:34 PM,,
03/07/2020,GU,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/24/2020,MI,"10,894","10,656",238,1154,28,88,79,9,29,4,03/25/2020 12:00:00 AM,Agree,Agree
07/08/2020,AL,"61,965","58,777","3,188",2583,187,"1,520","1,404",116,30,2,07/10/2020 12:00:00 AM,Agree,Agree
07/20/2020,WI,"46,675","43,018","3,657",727,24,853,846,7,2,0,07/21/2020 02:50:17 PM,Agree,Agree
06/07/2020,MD,"58,404",,,431,0,"2,898","2,774",124,27,0,06/09/2020 12:00:00 AM,N/A,Agree
08/03/2020,DE,"15,607","14,661",946,77,0,585,515,70,0,0,08/05/2020 12:00:00 AM,Agree,Agree
02/26/2021,ME,"44,493","35,058","9,435",197,91,702,680,22,1,0,02/27/2021 02:51:23 PM,Agree,Agree
09/23/2020,AL,"162,371","139,653","22,718",829,174,"3,871","3,371",500,20,4,09/25/2020 12:00:00 AM,Agree,Agree
02/14/2021,NC,"833,433","727,842","105,591",1684,384,"11,734","10,393","1,341",50,8,02/14/2021 12:00:00 AM,Agree,Agree
03/04/2020,NC,1,1,0,0,0,0,0,0,0,0,03/04/2020 12:00:00 AM,Agree,Agree
06/09/2020,DE,"10,238","9,344",894,36,0,413,389,24,3,0,06/11/2020 12:00:00 AM,Agree,Agree
09/13/2020,ID,"35,279","32,506","2,773",112,17,415,378,37,0,0,09/14/2020 02:01:21 PM,Agree,Agree
05/06/2021,MI,"969,476","869,078","100,398",2182,356,"19,538","18,358","1,180",71,2,05/07/2021 12:00:00 AM,Agree,Agree
03/01/2020,MO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/10/2021,ME,"42,058","33,576","8,482",175,66,641,628,13,0,0,02/11/2021 02:50:55 PM,Agree,Agree
01/25/2020,MO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/17/2021,ID,"176,461","142,137","34,324",454,117,"1,935","1,690",245,6,1,03/18/2021 02:01:55 PM,Agree,Agree
05/11/2021,MS,"315,128","193,042","122,086",206,76,"7,352","5,074","2,278",4,2,05/13/2021 12:00:00 AM,Agree,Agree
03/15/2021,ID,"175,657","141,575","34,082",421,158,"1,916","1,679",237,6,4,03/16/2021 02:12:32 PM,Agree,Agree
06/11/2020,MI,"106,312","96,925","9,387",731,130,"6,128","5,825",303,11,0,06/12/2020 12:00:00 AM,Agree,Agree
03/19/2021,MD,"399,016",,,1118,0,"8,656","8,451",205,19,0,03/21/2021 12:00:00 AM,N/A,Agree
08/10/2020,IL,"196,699","195,399","1,300",1319,0,"7,846","7,637",209,1,0,08/11/2020 02:16:27 PM,Agree,Agree
11/21/2020,VT,"3,423",,,88,5,63,,,1,0,11/23/2020 12:00:00 AM,Not agree,Not agree
04/19/2020,MI,"40,858","39,223","1,635",616,40,"3,272","3,079",193,128,6,04/20/2020 12:00:00 AM,Agree,Agree
02/01/2021,NH,"66,058",,,363,106,"1,059",,,2,1,02/02/2021 02:51:51 PM,Not agree,Not agree
11/30/2020,DE,"36,518","35,137","1,381",682,11,777,683,94,5,1,12/02/2020 12:00:00 AM,Agree,Agree
04/01/2020,WI,"1,550",,,199,,24,,,8,,03/31/2020 04:22:39 PM,Agree,Agree
09/05/2020,MS,"89,372","83,402","5,970",398,76,"2,941","2,721",220,10,2,09/07/2020 12:00:00 AM,Agree,Agree
04/05/2020,IL,"11,256",,,899,,274,,,31,,04/04/2020 04:22:39 PM,Agree,Agree
03/17/2021,MO,"560,975",,,549,215,"8,700",,,9,0,03/19/2021 12:00:00 AM,Not agree,Not agree
07/21/2021,CA,"3,928,255","3,772,470","155,785",493,0,"63,664",,,0,0,07/22/2021 12:00:00 AM,Agree,Not agree
06/11/2021,ME,"68,540","50,136","18,404",53,23,845,817,28,0,0,06/12/2021 02:13:34 PM,Agree,Agree
04/15/2020,WI,"3,721",,,166,,182,,,12,,04/15/2020 04:22:39 PM,Agree,Agree
04/27/2020,WA,"13,745",,,230,0,765,,,16,0,06/02/2021 01:20:48 PM,N/A,N/A
03/20/2021,CT,"296,691","275,540","21,151",0,0,"7,832","6,443","1,389",0,0,03/21/2021 01:54:01 PM,Agree,Agree
02/11/2021,ME,"42,259","33,713","8,546",201,64,643,630,13,2,0,02/12/2021 02:56:38 PM,Agree,Agree
06/21/2020,NC,"56,631","56,592",39,758,1,"1,314","1,314",0,12,0,06/21/2020 12:00:00 AM,Agree,Agree
10/21/2020,MI,"276,190","250,198","25,992",2634,216,"7,519","7,177",342,23,2,10/22/2020 12:00:00 AM,Agree,Agree
05/18/2021,MT,"110,861","100,547","10,314",138,30,"1,602","1,602",0,4,0,05/19/2021 02:37:49 PM,Agree,Agree
11/04/2020,IL,"443,815","437,556","6,259",7538,0,"10,216","9,933",283,55,0,11/05/2020 02:39:23 PM,Agree,Agree
11/14/2020,MT,"45,886","45,886",0,1642,0,514,514,0,37,0,11/15/2020 03:12:13 PM,Agree,Agree
06/28/2021,NE,"224,404",,,46,0,"2,261",,,2,0,06/29/2021 02:25:53 PM,Not agree,Not agree
08/15/2020,MI,"185,409","168,358","17,051",884,51,"6,685","6,367",318,10,0,08/16/2020 12:00:00 AM,Agree,Agree
07/12/2020,NV,"27,894",,,1032,187,617,,,-4,-5,07/13/2020 03:19:34 PM,,
04/05/2021,VI,"2,945",,,6,0,26,,,0,0,04/06/2021 01:43:58 PM,,
02/02/2021,ME,"40,233","32,316","7,917",274,76,627,614,13,9,0,02/03/2021 02:55:58 PM,Agree,Agree
04/03/2021,GU,"7,816",,,0,0,136,,,0,0,04/04/2021 01:43:43 PM,Not agree,Not agree
04/26/2020,CT,"25,269","23,853","1,416",687,"1,416","1,924","1,448",476,62,476,05/25/2020 03:38:40 PM,Agree,Agree
07/19/2021,NC,"1,025,826","870,632","155,194",984,220,"13,535","11,928","1,607",6,1,07/20/2021 02:48:47 PM,Agree,Agree
01/17/2021,CT,"223,422","210,193","13,229",0,0,"6,594","5,355","1,239",0,0,01/18/2021 02:39:32 PM,Agree,Agree
03/26/2020,DE,177,177,0,23,0,2,,,2,,03/28/2020 12:00:00 AM,Agree,Agree
06/28/2021,NC,"1,012,636","861,194","151,442",246,70,"13,472","11,875","1,597",3,0,06/28/2021 12:00:00 AM,Agree,Agree
02/02/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
10/06/2020,VI,"1,321",,,-1,0,20,,,0,0,10/07/2020 01:45:01 PM,,
06/30/2021,IN,"753,927",,,399,0,"13,886","13,461",425,4,0,06/30/2021 12:00:00 AM,Not agree,Agree
12/24/2020,MO,"425,547",,,2251,485,"6,512",,,34,0,12/26/2020 12:00:00 AM,Not agree,Not agree
07/22/2020,ND,"5,493","5,493",0,126,0,97,,,1,0,07/23/2020 02:48:19 PM,Agree,Not agree
09/12/2020,VT,"1,538",,,9,0,57,,,0,0,09/14/2020 12:00:00 AM,Not agree,Not agree
04/20/2020,NE,"1,648",,,174,0,33,,,5,0,04/22/2020 12:00:00 AM,Not agree,Not agree
05/29/2020,NV,"8,350",,,125,-17,415,,,-12,-17,05/30/2020 03:47:59 PM,,
03/17/2021,IL,"1,213,765","1,213,765",0,1655,0,"23,255","20,988","2,267",20,5,03/18/2021 02:01:55 PM,Agree,Agree
01/20/2021,MD,"334,519",,,2166,0,"7,159","6,966",193,46,0,01/22/2021 12:00:00 AM,N/A,Agree
05/09/2020,MT,458,458,0,0,0,16,16,0,0,0,05/10/2020 09:26:08 PM,Agree,Agree
08/17/2020,DE,"16,585","15,627",958,55,0,593,524,69,0,0,08/19/2020 12:00:00 AM,Agree,Agree
02/11/2021,CA,"3,566,114","3,434,333","131,781",8163,457,"55,098",,,317,0,02/12/2021 12:00:00 AM,Agree,Not agree
04/09/2021,IL,"1,273,200","1,273,200",0,4004,0,"23,762","21,476","2,286",22,3,04/10/2021 01:45:46 PM,Agree,Agree
03/17/2021,VT,"15,862",,,50,0,213,,,0,0,03/19/2021 12:00:00 AM,Not agree,Not agree
10/18/2020,WI,"175,227","166,186","9,041",0,0,"1,588","1,574",14,0,0,10/19/2020 02:06:44 PM,Agree,Agree
07/13/2020,WI,"40,382","36,942","3,440",505,11,827,820,7,7,7,07/14/2020 03:13:07 PM,Agree,Agree
05/03/2021,WI,"662,069","599,576","62,493",384,35,"7,567","6,839",728,0,0,05/04/2021 02:00:10 PM,Agree,Agree
08/25/2020,WA,"72,181",,,347,4,"1,876",,,9,0,08/27/2020 12:00:00 AM,N/A,N/A
07/19/2021,NV,"345,163",,,689,0,"5,761",,,1,0,07/20/2021 02:48:47 PM,,
12/20/2020,NV,"203,945",,,2087,0,"2,781",,,30,0,12/21/2020 02:39:53 PM,,
10/13/2020,ME,"5,816","5,191",625,36,5,143,142,1,0,0,10/14/2020 01:28:39 PM,Agree,Agree
08/06/2020,CA,"617,339","614,800","2,539",7319,85,"11,574",,,159,0,08/07/2020 12:00:00 AM,Agree,Not agree
05/09/2020,ME,"1,434","1,312",122,60,12,64,64,0,1,0,05/10/2020 09:26:08 PM,Agree,Agree
05/03/2021,MI,"962,370","863,039","99,331",3055,459,"19,353","18,179","1,174",75,3,05/04/2021 12:00:00 AM,Agree,Agree
12/28/2020,ID,"137,010","113,735","23,275",795,229,"1,377","1,216",161,23,2,12/29/2020 02:56:32 PM,Agree,Agree
07/05/2020,ID,"7,733","7,144",589,363,-2,93,73,20,0,0,07/06/2020 03:16:12 PM,Agree,Agree
05/12/2021,IN,"731,810",,,841,0,"13,497","13,079",418,10,0,05/12/2021 12:00:00 AM,Not agree,Agree
05/07/2021,AL,"542,333","418,129","124,204",296,79,"11,155","8,894","2,261",14,4,05/09/2021 12:00:00 AM,Agree,Agree
10/26/2020,IL,"383,698","378,985","4,713",4729,0,"9,792","9,522",270,17,0,10/27/2020 01:47:53 PM,Agree,Agree
09/27/2020,CA,"828,911","822,805","6,106",3565,73,"16,670",,,58,0,09/28/2020 12:00:00 AM,Agree,Not agree
12/30/2020,MD,"276,662",,,2973,0,"6,242","6,054",188,49,0,01/01/2021 12:00:00 AM,N/A,Agree
07/16/2021,VI,"4,160",,,41,0,32,,,0,0,07/17/2021 01:43:02 PM,,
04/18/2020,MD,"12,308",,,736,0,587,556,31,43,4,04/20/2020 12:00:00 AM,N/A,Agree
10/18/2020,MO,"168,780",,,820,41,"3,042",,,30,0,10/20/2020 12:00:00 AM,Not agree,Not agree
05/10/2020,MI,"66,842","62,630","4,212",483,60,"5,171","4,884",287,47,2,05/11/2020 12:00:00 AM,Agree,Agree
03/21/2020,MD,190,,,41,,4,4,0,0,0,03/23/2020 12:00:00 AM,N/A,Agree
08/15/2020,ME,"4,168","3,747",421,24,3,127,126,1,0,0,08/16/2020 02:57:14 PM,Agree,Agree
06/17/2020,VI,73,,,0,0,6,,,0,0,06/18/2020 05:16:14 PM,,
05/18/2020,IL,"96,485","96,485",0,2294,0,"4,234","4,234",0,57,0,05/19/2020 03:45:23 PM,Agree,Agree
05/12/2020,MS,"11,649","11,562",87,308,1,768,755,13,10,0,05/14/2020 12:00:00 AM,Agree,Agree
11/24/2020,MT,"57,504","57,504",0,1123,0,630,630,0,16,0,11/25/2020 02:53:15 PM,Agree,Agree
07/16/2020,MS,"48,542","47,326","1,216",1427,80,"1,835","1,774",61,40,7,07/18/2020 12:00:00 AM,Agree,Agree
03/28/2021,MI,"776,325","699,652","76,673",4232,542,"17,194","16,159","1,035",29,3,03/29/2021 12:00:00 AM,Agree,Agree
10/28/2020,MD,"143,387",,,962,0,"4,258","4,100",158,13,1,10/30/2020 12:00:00 AM,N/A,Agree
06/27/2020,MO,"23,362",,,360,0,"1,088",,,7,0,06/29/2020 12:00:00 AM,Not agree,Not agree
05/08/2020,MT,458,458,0,-1,0,16,16,0,0,0,05/09/2020 09:26:08 PM,Agree,Agree
03/25/2020,CA,"11,696","11,663",33,998,2,229,,,18,0,03/26/2020 12:00:00 AM,Agree,Not agree
04/18/2020,MT,426,,,4,,10,,,2,,04/18/2020 04:22:39 PM,Agree,Agree
09/06/2020,NH,"7,447",,,23,0,433,,,1,0,09/07/2020 01:37:36 PM,Not agree,Not agree
07/08/2020,MD,"71,447",,,586,0,"3,403","3,266",137,6,0,07/10/2020 12:00:00 AM,N/A,Agree
03/31/2021,VT,"17,968",,,176,9,223,,,1,0,04/02/2021 12:00:00 AM,Not agree,Not agree
09/08/2020,WI,"87,677","82,477","5,200",749,32,"1,176","1,168",8,0,0,09/09/2020 01:47:50 PM,Agree,Agree
06/30/2020,ID,"6,117","5,553",564,365,24,92,72,20,1,0,07/01/2020 03:45:16 PM,Agree,Agree
05/24/2021,IN,"740,564",,,375,0,"13,611","13,191",420,2,0,05/24/2021 12:00:00 AM,Not agree,Agree
09/06/2020,MI,"211,451","191,933","19,518",665,78,"6,895","6,573",322,10,0,09/07/2020 12:00:00 AM,Agree,Agree
01/10/2021,WI,"550,260","506,890","43,370",2126,294,"5,570","5,157",413,3,1,01/11/2021 03:01:02 PM,Agree,Agree
10/01/2020,MS,"102,156","92,844","9,312",657,209,"3,261","2,968",293,12,3,10/03/2020 12:00:00 AM,Agree,Agree
07/23/2021,NE,"227,040",,,201,0,"2,284",,,0,0,07/24/2021 02:21:11 PM,Not agree,Not agree
05/02/2021,VT,"21,637",,,81,3,243,,,0,0,05/04/2021 12:00:00 AM,Not agree,Not agree
04/28/2021,ID,"187,269","150,051","37,218",255,56,"2,045","1,783",262,5,0,04/29/2021 01:47:03 PM,Agree,Agree
10/28/2020,ND,"41,130","41,130",0,1223,0,499,,,11,0,10/29/2020 02:11:33 PM,Agree,Not agree
05/09/2021,VT,"21,989",,,24,4,245,,,0,0,05/11/2021 12:00:00 AM,Not agree,Not agree
01/20/2021,CT,"234,134","220,121","14,013",1915,554,"6,726","5,470","1,256",44,7,01/21/2021 02:44:32 PM,Agree,Agree
12/19/2020,WI,"490,679","455,351","35,328",4315,640,"4,722","4,399",323,90,6,12/20/2020 02:32:33 PM,Agree,Agree
01/19/2021,MI,"633,884","580,253","53,631",2064,329,"15,228","14,338",890,69,3,01/20/2021 12:00:00 AM,Agree,Agree
03/08/2021,NE,"203,409",,,252,0,"2,110",,,-3,0,03/10/2021 12:00:00 AM,Not agree,Not agree
03/05/2020,IN,0,,,0,0,0,0,0,0,0,03/05/2020 12:00:00 AM,Not agree,Agree
04/05/2021,ID,"181,836","146,078","35,758",655,137,"1,972","1,719",253,6,1,04/06/2021 01:43:58 PM,Agree,Agree
03/20/2021,VT,"16,329",,,178,3,215,,,1,0,03/22/2021 12:00:00 AM,Not agree,Not agree
07/11/2021,ME,"69,251","50,659","18,592",32,9,862,831,31,0,0,07/12/2021 02:22:55 PM,Agree,Agree
03/05/2020,ND,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
05/08/2020,WI,"9,590","9,590",0,375,0,384,384,0,10,0,05/09/2020 09:26:08 PM,Agree,Agree
02/12/2020,NH,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
06/20/2020,IL,"137,104","136,104","1,000",634,0,"6,829","6,625",204,45,0,06/21/2020 02:32:57 PM,Agree,Agree
04/11/2020,CA,"32,148","32,108",40,1394,0,894,,,59,0,04/12/2020 12:00:00 AM,Agree,Not agree
05/02/2021,DE,"105,700","98,625","7,075",158,20,"1,626","1,485",141,0,0,05/04/2021 12:00:00 AM,Agree,Agree
04/16/2020,MO,"5,727",,,200,0,246,,,26,0,04/18/2020 12:00:00 AM,Not agree,Not agree
06/17/2021,NC,"1,008,794","858,454","150,340",487,137,"13,429","11,838","1,591",5,1,06/17/2021 12:00:00 AM,Agree,Agree
12/28/2020,VI,"2,004",,,16,0,23,,,0,0,12/29/2020 02:56:32 PM,,
11/02/2020,IN,"185,185",,,3077,0,"4,801","4,559",242,40,0,11/02/2020 12:00:00 AM,Not agree,Agree
02/26/2021,CT,"279,946","261,052","18,894",787,160,"7,622","6,254","1,368",8,2,02/27/2021 02:51:23 PM,Agree,Agree
02/05/2020,MS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10/29/2020,AL,"200,944","169,936","31,008",1318,296,"4,537","3,891",646,26,5,10/31/2020 12:00:00 AM,Agree,Agree
04/05/2020,MO,"3,547",,,103,0,87,,,12,0,04/07/2020 12:00:00 AM,Not agree,Not agree
07/25/2021,VT,"23,120",,,17,1,251,,,0,0,07/26/2021 01:52:25 PM,Not agree,Not agree
05/11/2021,MI,"977,904","876,243","101,661",1658,239,"19,840","18,654","1,186",52,1,05/12/2021 12:00:00 AM,Agree,Agree
07/27/2021,WA,"470,333",,,1025,259,"6,097",,,8,0,07/28/2021 01:51:39 PM,N/A,N/A
09/06/2020,ND,"13,801","13,801",0,170,0,156,,,0,0,09/07/2020 01:37:36 PM,Agree,Not agree
07/15/2021,VI,"4,119",,,15,0,32,,,0,0,07/16/2021 02:03:13 PM,,
12/16/2020,ND,"89,063","86,787","2,276",668,113,"1,204",,,34,0,12/17/2020 02:33:42 PM,Agree,Not agree
01/25/2021,CA,"3,358,030","3,237,727","120,303",14146,756,"48,129",,,491,0,01/26/2021 12:00:00 AM,Agree,Not agree
07/03/2020,VT,"1,129",,,9,0,55,,,0,0,07/05/2020 12:00:00 AM,Not agree,Not agree
02/23/2021,IL,"1,177,320","1,177,320",0,1665,0,"22,528","20,330","2,198",22,-5,02/24/2021 02:56:12 PM,Agree,Agree
02/28/2021,VT,"14,044",,,90,3,204,,,0,0,03/02/2021 12:00:00 AM,Not agree,Not agree
01/17/2021,ID,"155,554","127,092","28,462",278,131,"1,607","1,415",192,2,1,01/18/2021 02:39:32 PM,Agree,Agree
04/14/2021,CA,"3,765,367","3,618,768","146,599",2901,217,"62,096",,,33,0,04/15/2021 12:00:00 AM,Agree,Not agree
04/27/2021,DE,"104,501","97,589","6,912",229,30,"1,617","1,476",141,0,0,04/29/2021 12:00:00 AM,Agree,Agree
03/31/2021,NH,"84,176",,,462,268,"1,238",,,1,0,04/01/2021 02:13:30 PM,Not agree,Not agree
07/24/2021,NV,"349,843",,,800,0,"5,823",,,6,0,07/26/2021 01:16:36 PM,,
02/18/2020,VT,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/22/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
04/07/2021,ME,"52,999","40,292","12,707",320,122,748,725,23,1,0,04/08/2021 01:46:50 PM,Agree,Agree
06/24/2020,MS,"28,603","28,339",264,864,15,"1,310","1,288",22,20,1,06/26/2020 12:00:00 AM,Agree,Agree
05/15/2020,NH,"3,464",,,82,0,159,,,8,0,05/16/2020 03:46:44 PM,Not agree,Not agree
06/28/2021,NV,"332,529",,,305,0,"5,670",,,1,0,06/29/2021 02:25:53 PM,,
06/30/2021,NH,"99,504",,,23,0,"1,372",,,1,0,07/01/2021 02:29:33 PM,Not agree,Not agree
09/23/2020,WA,"84,869",,,547,31,"2,081",,,11,0,09/25/2020 12:00:00 AM,N/A,N/A
02/25/2021,DE,"87,694","83,116","4,578",308,14,"1,406","1,273",133,4,0,02/27/2021 12:00:00 AM,Agree,Agree
04/02/2020,VT,335,,,37,0,17,,,1,0,04/04/2020 12:00:00 AM,Not agree,Not agree
03/07/2020,NV,2,,,1,,0,,,0,,03/26/2020 04:22:39 PM,,
03/22/2020,NE,50,,,8,,0,,,0,,03/24/2020 12:00:00 AM,Not agree,Not agree
04/02/2021,NH,"85,010",,,471,0,"1,245",,,0,0,04/03/2021 01:51:09 PM,Not agree,Not agree
06/17/2020,MI,"110,506","100,619","9,887",970,89,"6,191","5,888",303,11,0,06/18/2020 12:00:00 AM,Agree,Agree
06/21/2021,MT,"113,225","101,046","12,179",22,1,"1,652","1,652",0,1,0,06/21/2021 12:00:00 AM,Agree,Agree
03/18/2021,CA,"3,700,782","3,559,328","141,454",2704,229,"60,825",,,75,0,03/19/2021 12:00:00 AM,Agree,Not agree
11/14/2020,ME,"8,944","8,006",938,153,29,165,164,1,1,0,11/15/2020 03:12:13 PM,Agree,Agree
02/08/2021,VT,"12,072",,,137,1,187,,,2,0,02/10/2021 12:00:00 AM,Not agree,Not agree
04/22/2020,ND,679,679,0,35,0,14,,,1,0,04/22/2020 04:22:39 PM,Agree,Not agree
07/16/2021,WI,"679,826","614,597","65,229",222,38,"8,209","7,372",837,11,5,07/17/2021 01:43:02 PM,Agree,Agree
02/25/2020,DE,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/06/2021,MI,"660,233","602,095","58,138",1045,217,"16,090","15,127",963,44,2,02/07/2021 12:00:00 AM,Agree,Agree
04/15/2021,MT,"106,823","98,747","8,076",192,239,"1,528","1,528",0,2,0,04/16/2021 02:12:25 PM,Agree,Agree
05/08/2020,CA,"78,045","77,948",97,2311,1,"2,973",,,98,0,05/09/2020 12:00:00 AM,Agree,Not agree
06/26/2021,CA,"3,864,274","3,709,793","154,481",1451,78,"63,494",,,10,0,06/27/2021 12:00:00 AM,Agree,Not agree
10/25/2020,IN,"162,607",,,2153,0,"4,486","4,248",238,25,0,10/25/2020 12:00:00 AM,Not agree,Agree
04/30/2021,CT,"339,233","311,270","27,963",786,105,"8,097","6,659","1,438",13,2,05/01/2021 01:43:22 PM,Agree,Agree
03/23/2021,NE,"206,837",,,0,0,"2,137",,,0,0,03/25/2021 12:00:00 AM,Not agree,Not agree
02/20/2021,ID,"169,150","137,430","31,720",197,46,"1,826","1,607",219,-1,0,02/21/2021 02:57:50 PM,Agree,Agree
11/08/2020,VI,"1,405",,,0,0,23,,,0,0,11/09/2020 02:38:54 PM,,
04/11/2020,DE,"1,612","1,588",24,138,0,33,,,1,,04/13/2020 12:00:00 AM,Agree,Agree
05/22/2021,AL,"546,422","420,971","125,451",189,63,"11,258","8,978","2,280",5,2,05/24/2021 12:00:00 AM,Agree,Agree
03/29/2021,VT,"17,718",,,167,2,220,,,1,0,03/31/2021 12:00:00 AM,Not agree,Not agree
02/01/2021,ME,"39,959","32,118","7,841",417,152,618,605,13,23,3,02/02/2021 02:51:51 PM,Agree,Agree
03/25/2020,ME,147,,,29,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
06/16/2020,NE,"17,031",,,180,0,231,,,11,0,06/18/2020 12:00:00 AM,Not agree,Not agree
11/14/2020,MI,"391,518","358,519","32,999",4759,288,"8,568","8,177",391,63,1,11/15/2020 12:00:00 AM,Agree,Agree
03/12/2020,CT,7,,,4,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
04/14/2021,AL,"533,663","411,982","121,681",445,136,"11,001","8,778","2,223",6,0,04/16/2021 12:00:00 AM,Agree,Agree
07/07/2021,MT,"114,102","101,776","12,326",151,36,"1,671","1,671",0,3,0,07/08/2021 02:26:57 PM,Agree,Agree
10/02/2020,DE,"21,221","20,160","1,061",174,0,645,565,80,3,0,10/04/2020 12:00:00 AM,Agree,Agree
03/21/2021,MT,"103,060","96,083","6,977",94,8,"1,414","1,414",0,0,0,03/22/2021 01:57:09 PM,Agree,Agree
02/01/2021,MO,"528,477",,,2108,596,"8,135",,,30,0,02/03/2021 12:00:00 AM,Not agree,Not agree
06/30/2020,GU,267,,,10,0,5,,,0,0,07/01/2020 03:45:16 PM,Not agree,Not agree
04/30/2021,NE,"220,164",,,206,0,"2,245",,,1,0,05/02/2021 12:00:00 AM,Not agree,Not agree
09/18/2020,CT,"55,527","53,218","2,309",141,10,"4,492","3,597",895,4,0,09/19/2020 02:00:26 PM,Agree,Agree
05/31/2021,CA,"3,838,083","3,685,505","152,578",657,61,"63,208",,,23,0,06/01/2021 12:00:00 AM,Agree,Not agree
06/12/2021,GU,"8,240",,,2,0,139,,,0,0,06/13/2021 01:40:53 PM,Not agree,Not agree
01/24/2021,MD,"343,138",,,1686,0,"7,340","7,146",194,53,0,01/26/2021 12:00:00 AM,N/A,Agree
06/15/2020,NV,"11,297",,,124,18,483,,,19,18,06/16/2020 02:10:11 PM,,
01/30/2021,NV,"277,349",,,1070,0,"4,264",,,46,0,01/31/2021 02:48:12 PM,,
10/06/2020,MT,"15,723","15,723",0,425,0,192,192,0,1,0,10/07/2020 01:45:01 PM,Agree,Agree
11/28/2020,DE,"35,414","34,049","1,365",610,9,770,677,93,7,1,11/30/2020 12:00:00 AM,Agree,Agree
