clean_text,label
@Paulmaiorana1 @dalesylvester @CBSLA I wear my mask to protect others. My Mom died after being on a ventilator for 2 days. 2 DAYS!! I will keep wearing my mask until this under control. PERIOD!!,
"bro and during a pandemic, in a store, where you’re required to stay 6 feet apart, while NOT WEARING MASKS ",
Calling on our government to keep our safe businesses open! Please join us  12.12 at 12pm for a safe and socially distant protest to save our local small businesses. At the Chinese Theater PLEASE WEAR A MASK! #savesmallbusinesses More info  @wehochamber ,
"In #SalemMA the funds went to resident testing, wastewater surveillance, pool testing in schools &amp; amongst 1st responders, PPE for high risk residents, rental assistance, distribution of tens of thousands of masks, &amp; so much more. Such an unbelievable failure by the federal govt. ",
"sigh, Karen...BUT wearing a mask *can* be disorienting (esp if you have anxiety/panic). the best way to fight that feeling is through 𝙙𝙚𝙨𝙚𝙣𝙞𝙩𝙞𝙯𝙖𝙩𝙞𝙤𝙣 to train your brain/body not to interpret those feelings as a threat. #COVID #MentalHealthAwarenessMonth ",
According to the State Heath Department from Aug1 to Nov10:-Communities with mask mandates have seen a 34% increase in COVID-19 cases-Communities without mask mandates have seen a 109% increase. ,
"I didn’t bring either of my jean jackets to Laramie because who goes out when they work 6 days a week? That plan lasted... 2 days. Yes, I’m wearing a mask downtown. There’s a pandemic &amp; I’m not an ignorant fool. ",
JUST WEAR YOUR FCKN MASK! ,
Mask 😷 up!!!! ,
"I bought a new car. It’s a 2021. Do you hear me?IT’S ALREADY 2021 IN MY CAR. 2020, you have no more power over me.(and yes, I’m still wearing a mask, but it’s for 2021’s COVID) ",
Maybe it’s because the people protesting were smart enough to know we’re still in a pandemic and actually wore masks. ,
Wear a mask you fools ,
 Masks work.Climate change is real.Vaccines are effective.Trust scientists.,
"Masks 😷are required to be worn, while on the boardwalk in New Jersey.. Those are gonna be some interesting tan lines 🤣 #COVID19",
"@EricBranner Where I live in West Michigan, we are experiencing a huge spike, but our community is filled with non-masked folks who say their faith is more powerful than Covid. 🤷‍♀️",
@LaurieRoberts @azcentral So u want to cut funding to schools? Schools have had so much to do &amp;you have carp come out of your mouth. So is it ok if your kids/grandkids get COVID19 bc we want our kids safe. U don’t mandate masks. So now u cut school funding! Fool. Give yur family vaccine last! Doucheybag,
@auburn_wa Please mask up in the city they most likely will throw you prison where they don't know how to wear a mask but you will be distance from everything FYI if you did this to an animal it would be considered cruelty and you will be in prison congrats are burned for being evil,
Wear a mask people ,
"I hold all dickheads who don't wear masks accountable for the elderly who catch it, it's as if you don't even consider... maybe it's not about YOU getting it because you're young and YOU can heal, but you can also spread it to someone who doesn't have the best immune system.. ",
"The best way to stay healthy and prevent the spread of virus is to follow the core prevention actions: Wear a mask, keep a 6-foot distance from others, avoid crowded spaces and social gatherings, wash your hands a lot, stay home when you’re sick. ",
"It’s been more than three months since a long time family friend caught COVID and a month and a half since he passed. Please, don’t have you or your loved ones end up like Tito Tony, wear &amp; keep those masks on &amp; stay vigilant. ",
"Serious question. Are cloth masks safe?  I just can’t understand how they can be.  When I am at work, most of my colleagues are wearing cloth masks. Some are still getting COVID.",
So Covid19 in the White House.Oh no!! Did he think it jumps over people with money? No Trump your elderly you should have worn a mask Man!!,
Reconsider any in-person holiday gatherings &amp; do your part to #FlattenTheCurve #MaskUpAmerica #COVIDAlert #StayHome #PhysicalDistancing ,
And there’s selfish mfs that won’t wear a fucking mask just to go grocery shopping ,
Safely back in Virginia! #loveva ❤️ @visitvirginia #maskup#nosemouthchin#socialdistancing #takecare #staysafe #love❤️ #familytime @ Northern Virginia Gateway Welcome Center ,
"@NRSC @EliseStefanik @SenSchumer What did Stefanik do during the Pandemic? Denied it existed, Screamed open us up maskless at Plump rallies, recruited for the insurrection from her racist base, ran from her own imbeciles, still objected &amp; continues to support the worst leader since Hitler !! RESIGN EVA BRAUN !",
2020 is me picking out which masks I want to pack before i fly home to my grandmothers funeral (to a state that doesn’t care about masks or covid),
"To those amazing #Trump followers and #MAGA supportees going to the #Trump2020 campaign RALLY'S...Don't be Stupid! Wear A Mask! 😷😷😷 @ Sarasota, Florida ",
"🚨🚨HERE WE GO!!!!! OPEN UP EVERYTHING IMMEDIATELY!! 🇺🇸🇺🇸🇺🇸 You can wear a mask if you wish, I will continue exercising my Constitutional Rights by NOT wearing one! @lawrenc20461786 @skispiker ",
"RSVP volunteer, Jean H., has been working hard to stock her daughter’s classroom with enough masks for students to have at least 2!She’s sewn over 100 masks with just scrap fabrics! Thanks, Ms. Jean! We are here for the beautiful PPE 😷 and upcycling ♻️#SeniorCorpsWorks ",
2/2  If I contract the Coronavirus I will clot. I might be incubated. I survived 2 pulmonary embolisms. I’m not going to let some moron not wearing a mask nor social distancing influence the health of my family. I’ll flush out the Karens. Stay home? I do 90% of the day.,
"Vaccinated!  Still, wear a damn mask!#VaccinesWork #VaccinesSaveLives ",
"It seems reflective of a Covid face mask  ( 😷 ), but ( butt  ? ), I’ll stop short of any more comparisons. Being masked on one end, is quite enough, for this particular Pandemic.  😝 ",
"For everyone in Texas. Just continue to wear your masks. I plan on it, at least until I get the vaccine.",
......this one could be seen from a LOOONG distance....right after the puny crowd size in TULSA.POLITICAL LIVES are at stake.Trump refuses to lead as pandemic worsens and allies desert him on masks,
I don’t understand @realDonaldTrump’s strategy for making fun of @JoeBiden for wearing a mask. Does he think pointing out the #Biden is more responsible than him actually makes #Biden look bad?? 🤷‍♂️ ,
Good morning 🌞🌻Please wear a mask - social distance - hand sanitize ,
"If you don't wear a mask, you nasty.  😷",
President Trump now saying the #coronavirus pandemic will likely get worst before it gets better. Today he encouraged Americans to wear masks.  #StopTheSpread,
This. Wear a mask. ,
@cavemantrading There are zero studies with Covid and masks.ZeroWear your mask,
"Please wear a mask, help stopping the slow spread of Covid 🖤😷🦠 excerpt from “Safeguard” @ Los Angeles, California ",
What I can’t get you have to both stay 6 feet apart AND WEAR a mask ,
@RBReich And you truly believe my wearing a mask will preclude you contracting Covid? You haven't been paying much attention then.,
"🚨 Come support to Jackets TOMORROW🗓 Saturday Jan. 2🆚 Pearland 📍 Competition Gym⏰ 10am, 11:30am, 1:00pm (Soph/9A, 9B/JV, Varsity)🎫 —&gt; 😷 Wear a mask",
🛑Stay safe stay home mask up for the next COVID wave 🙏🏽,
I had some dental work done today. Nobody knows you’re drooling if you wear a mask! 😷,
"Presumably, Mike Lee has SARS-COV-2 spewing out of him as he participates in this hearing and like, nobody cares? Cornyn just sitting there 3' from him on his phone with his Texas mask? What planet are we on?",
"I, for one, am shocked at these numbers. What with the state opening up despite having a continual increase in cases and with maybe 10-15% of the population wearing a mask when out... How could this have gone poorly? ",
Tryouts for Ben L. Smith Men’s Basketball: Monday 6:30pm..... dm for more info!     #bringamask #wearamask😷 @ Ben L Smith High ,
"If we don’t mask up and social distance, then unfortunately this is the new reality. #Covid_19 #BetsyDeVos #COVIDIDIOTS ",
COVID-19 is real please wear a mask &amp;Practice social distance. ,
"Before we had to tell grown adults to wear a mask and wash their hands during a pandemic, we had to tell them this. Honestly, I’m surprised we’ve made it this far.#MaskUp #WashYourHands ",
"I’m sorry for your loss @hinapatelRx . Thank you for telling the story. It will help a lot of people realize this is real, and the importance of wearing a mask. ",
