clean_text,label
"I don’t care @realDonaldTrump has #COVID19 . Not at all. I spent the summer dealing with his supporters telling me I don’t need a mask, saying I was weak and a sheep, I was a fool for following what our scientists said, and I’m (for now) ok despite all this. #CovidCaughtTrump",
@ChuckRylant @KevinKileyCA There is no law requiring that you wear a mask. Just don’t wear one.,
@CrystalTedder @DrDenaGrayson @realDonaldTrump @donwinslow If masks work then please tell me why there is still social distancing? Why are bars closed and restaurants only allowed half capacity?,
@LACity It seems to me there are more important things goin on in LA than fake ass fuckin Corona. #StopWearingMasks,
"The government is asking us to wear a mask!?!?!Next thing you know, they are going to make us wash our hands!Wake up sheeple!",
Hi Simon thx yu very much for knowing the truth! I named the blind sheep YSA The Coyote Fear Eyes Mask People! Sad but true! Evil Fear Propoganda lies Control  Human Satans son evil Bill Gates Satan Fauci USA CDC not human Deadly Terrorists with a Vaccne Beedke Cov letha DNA ,
@justin_hart OPEN the jobs &amp; schools. We refuse any more insanity from ex-Gov. Newsom. We refuse to wear masks or lockdown or be vaccinated.  OPEN the jobs &amp; schools. 30 hour work week @ 40 hours pay for all Teachers &amp; state employees.  Rally at every City Hall every Sat. noon &amp; laugh ,
You got it big Gretch!! I’ll wear my mask for the decency of others. #MaskUpMichigan #myrightsarenottakenaway #freedomtolive ,
"@AAWallis @scousericey If lockdowns worked so well before, why another one? If it didn’t work last time, why another one? This is politics taking over virology and epidemiology and it’s now becoming a human rights issue. Testing, flawed! Lockdown, flawed! Masks, flawed! Politicians, out of control!",
"Republicans say it's not the deadly pandemic and masks,  it's the process...Vos just blew up $50 million in funding, but saved the freedom and liberty to infect other people. Rep. Steineke says Evers wants ""to rule by fiat."" ",
"@BenSotoKarass A mask you can willingly take off, and don’t have to wear when you’re not around anyone else, is merely an inconvenience, it’s not oppression.  I don’t give it too much thought because I know freedoms when I see them.",
@JoeBiden No. I have had #ChinaVirus and recovered. I refuse to wear a mask.,
@TheLeoTerrell @realDonaldTrump @TeamTrump The masks need to go these are not tested by @US_FDA in fact according to @CDCgov it’s proven those that wear them are more prone to covid (cert of vax ID ‘19) @realDonaldTrump,
"@heatherxaf I don’t know if you’re familiar with the constitution but you cannot force people to wear a mask, we have the freedom to choose in this country",
"AND it definitely has nothing to do with your rights as an American so get off your self established high horse and wear the damn mask so we aren’t the joke of the whole world. Yes, it’s that simple to not be a self centered dick (2/2)",
@EAG012 @PNWYLF I don't wear a mask.,
The Brightside of the pandemic is that wearing masks in the winter slaps,
"@TeleMoxie @SamBraslow Outside of a pandemic, yes, you have that right. But sometimes the rights must be put aside for the good of all. It’s such a simple little thing to put a mask on.",
"@AZCardinals @NFL @TomBrady They can shove that NATIONAL MASK MANDATE up where the sun don't shine healthy PEOPLE DO NOT HAVE TO WEAR A MASK !! DRS, NIRSES, HEALTH  ADA, CDC ADMITTED TO  THE TRUTH OF OT.",
@nowthisnews I am so sick of these dumb ass republicans who don’t believe #Covid_19 is real. You are not loosing no damn rights. Wear the damn masks or die it’s real simple idiots.,
"To those college football fans in those die-hard states (SEC) ... who thought coronavirus was a hoax .. nothing more than the flu.. refusing to wear masks claiming your freedoms were being taken away... well, prepare yourself for the likelihood that football is done this year. ",
"If masks work so well, then teachers should be able to return to the classroom!  If people can stand side-by-side wearing masks during a protest, then kids can return to school!  But this really isn’t the issue is it? #DumpTrump #COVID19",
@BorderlifeSwan @VP @KamalaHarris I hope some double Covid infected person sneezes right in your eyes. And all the hospitals and doctors offices close the door on you.  Maybe then you’ll meet your savior. You might wanna start wearing a face shield over your 2 masks you blind sheep.,
"People who say #COVID19 is fake (or just the flu) and don’t wear masks + people who say they will not get vaccinated because they’re not sheeple = Darwinism. Which bodes well for  the future of America, actually.",
"@dnkyhunter31 @klimax_music @SpikeMikeSD @jimbo_mr @NYGovCuomo If restrictions, lockdowns and masks actually work, they would’ve worked by now. The curve follows the same pattern everywhere. All our fearless hypocritical leaders have done is prevent herd immunity from kicking in. BTW I’m not a gym goer, but keeping a little sheep. Baaaaaaaaa",
Plain and simple it's our freedom of choice when it comes to wearing masks you want to be protected wear a mask if you're not worried don't. ,
All you had to do is wear a mask people! But freedom! 🤷🏼‍♂️,
@FoxMan2024 @aubrey_huff Way ahead of you! I refuse to wear a mask,
"Alexa, play Mask Off by Future. All joking aside let the Guinea pigs take them off first, see what the numbers do in the state of Texas. And then if the ghost is clear hopefully it’s back to normal.  I Wasn’t a Guinea pig for the vaccine, and won’t be one for the mask removal ",
"@latimes Sheer stupidity. Even ignoring violating human rights, cost of a few masks compared to cost of treating Covid makes better financial policy! And let's NOT ignore human rights aspect.BTW, Amendment XIII needs revision. While it abolished slavery for many, kept it for prisoners😠 ",
@morgsmeaney Give me a break!!! The “non-mask wearing freedom fighters ” are exhausting. Always so worried about the fking god given right not to have to wear a mask. Not too worried about other people’s lives too much!#putamaskonstupid,
"“Grassley wouldn’t put on his mask...”FFS, it’s a thin piece of fabric that could mean the difference btwn long-haul COVID or not. Grow the hell up, @PatGrassley.My parents taught me—‘there but for the grace of God go I.’ What did yours teach you? ",
"Only in America would it be possible for people to take up wearing masks to prevent #COVID or social distancing as a political issue that infringes on one’s “freedom” — no wonder we have 3Million+ cases, 136K+ deaths and these numbers are only increasing day by day 🤦🏽‍♀️",
"Being told you have to wear a mask, is not a “violation of your rights.” So please, shut the hell up",
"You know who also didn't want to wear a mask or wash her damn hands? Mary Mallon, aka Typhoid Mary. #freedom #liberty #idiots #COVID19 #WearAMask",
@nbcchicago But but my freedoms and rights are being infringed upon! 😭 - every idiot that won’t wear a mask,
"When people complain about the restrictions that the pandemic has placed on our lives, remember that there are people among us whose freedoms have truly been unfairly taken, people who would be happy if their only concerns were having to wear a mask. ",
New York Times journalists &amp; anyone else knowing nothing about right wing extremist terrorism can’t understand that the people claiming “wearing masks takes freedom away” are terrorists directed by Trump. And it’s just getting started. ,
